click_date,click_hour,parking_lot_id,num_click_times
2024-11-17,19,500101100,357
2024-11-17,20,500101100,219
2024-11-17,21,500101100,142
2024-11-17,22,500101100,82
2024-11-17,23,500101100,91
2024-11-24,0,500101100,66
2024-11-24,1,500101100,45
2024-11-24,2,500101100,12
2024-11-24,3,500101100,13
2024-11-24,4,500101100,8
2024-11-24,5,500101100,47
2024-11-24,6,500101100,80
2024-11-24,7,500101100,380
2024-11-24,8,500101100,374
2024-11-24,9,500101100,303
2024-11-24,10,500101100,154
2024-11-24,11,500101100,289
2024-11-24,12,500101100,225
2024-11-24,13,500101100,207
2024-11-24,14,500101100,159
2024-11-24,15,500101100,221
2024-11-24,16,500101100,275
2024-11-24,17,500101100,521
2024-11-24,18,500101100,343
2024-11-24,19,500101100,370
2024-11-24,20,500101100,212
2024-11-24,21,500101100,136
2024-11-24,22,500101100,127
2024-11-24,23,500101100,81
2024-12-01,0,500101100,59
2024-12-01,1,500101100,32
2024-12-01,2,500101100,36
2024-12-01,3,500101100,15
2024-12-01,4,500101100,15
2024-12-01,5,500101100,30
2024-12-01,6,500101100,105
2024-12-01,7,500101100,241
2024-12-01,8,500101100,523
2024-12-01,9,500101100,211
2024-12-01,10,500101100,237
2024-12-01,11,500101100,259
2024-12-01,12,500101100,258
2024-12-01,13,500101100,175
2024-12-01,14,500101100,166
2024-12-01,15,500101100,170
2024-12-01,16,500101100,271
2024-12-01,17,500101100,481
2024-12-01,18,500101100,317
2024-12-01,19,500101100,324
2024-12-01,20,500101100,264
2024-12-01,21,500101100,116
2024-12-01,22,500101100,132
2024-12-01,23,500101100,72
2024-12-08,0,500101100,60
2024-12-08,1,500101100,45
2024-12-08,2,500101100,20
2024-12-08,3,500101100,11
2024-12-08,4,500101100,10
2024-12-08,5,500101100,41
2024-12-08,6,500101100,84
2024-12-08,7,500101100,309
2024-12-08,8,500101100,401
2024-12-08,9,500101100,233
2024-12-08,10,500101100,197
2024-12-08,11,500101100,270
2024-12-08,12,500101100,265
2024-12-08,13,500101100,213
2024-12-08,14,500101100,131
2024-12-08,15,500101100,224
2024-12-08,16,500101100,282
2024-12-08,17,500101100,436
2024-12-08,18,500101100,488
2024-12-08,19,500101100,322
2024-12-08,20,500101100,181
2024-12-08,21,500101100,118
2024-12-08,22,500101100,124
2024-12-08,23,500101100,74
2024-12-15,0,500101100,83
2024-12-15,1,500101100,36
2024-12-15,2,500101100,34
2024-12-15,3,500101100,10
2024-12-15,4,500101100,15
2024-12-15,5,500101100,24
2024-12-15,6,500101100,80
2024-12-15,7,500101100,300
2024-12-15,8,500101100,335
2024-12-15,9,500101100,187
2024-12-15,10,500101100,199
2024-12-15,11,500101100,223
2024-12-15,12,500101100,279
2024-12-15,13,500101100,207
2024-12-15,14,500101100,169
2024-12-15,15,500101100,178
2024-12-15,16,500101100,206
2024-12-15,17,500101100,477
2024-12-15,18,500101100,551
2024-12-15,19,500101100,395
2024-12-15,20,500101100,261
2024-12-15,21,500101100,122
2024-12-15,22,500101100,94
2024-12-15,23,500101100,65
2024-12-22,0,500101100,76
2024-12-22,1,500101100,56
2024-12-22,2,500101100,25
2024-12-22,3,500101100,11
2024-12-22,4,500101100,8
2024-12-22,5,500101100,29
2024-12-22,6,500101100,103
2024-12-22,7,500101100,348
2024-12-22,8,500101100,403
2024-12-22,9,500101100,239
2024-12-22,10,500101100,176
2024-12-22,11,500101100,281
2024-12-22,12,500101100,256
2024-12-22,13,500101100,187
2024-12-22,14,500101100,166
2024-12-22,15,500101100,248
2024-12-22,16,500101100,224
2024-12-22,17,500101100,435
2024-12-22,18,500101100,429
2024-12-22,19,500101100,338
2024-12-22,20,500101100,270
2024-12-22,21,500101100,151
2024-12-22,22,500101100,112
2024-12-22,23,500101100,74
2024-12-29,0,500101100,60
2024-12-29,1,500101100,38
2024-12-29,2,500101100,22
2024-12-29,3,500101100,13
2024-12-29,4,500101100,18
2024-12-29,5,500101100,28
2024-12-29,6,500101100,92
2024-12-29,7,500101100,286
2024-12-29,8,500101100,333
2024-12-29,9,500101100,264
2024-12-29,10,500101100,239
2024-12-29,11,500101100,213
2024-12-29,12,500101100,274
2024-12-29,13,500101100,249
2024-12-29,14,500101100,244
2024-12-29,15,500101100,156
2024-12-29,16,500101100,207
2024-12-29,17,500101100,450
2024-12-29,18,500101100,357
2024-12-29,19,500101100,257
2024-12-29,20,500101100,150
2024-12-29,21,500101100,136
2024-12-29,22,500101100,80
2024-12-29,23,500101100,99
2025-01-05,0,500101100,69
2025-01-05,1,500101100,20
2025-01-05,2,500101100,16
2025-01-05,3,500101100,10
2025-01-05,4,500101100,13
2025-01-05,5,500101100,39
2025-01-05,6,500101100,70
2025-01-05,7,500101100,351
2025-01-05,8,500101100,396
2025-01-05,9,500101100,302
2025-01-05,10,500101100,179
2025-01-05,11,500101100,283
2025-01-05,12,500101100,309
2025-01-05,13,500101100,290
2025-01-05,14,500101100,250
2025-01-05,15,500101100,143
2025-01-05,16,500101100,256
2025-01-05,17,500101100,476
2025-01-05,18,500101100,310
2025-01-05,19,500101100,223
2025-01-05,20,500101100,210
2025-01-05,21,500101100,111
2025-01-05,22,500101100,153
2025-01-05,23,500101100,76
2025-01-12,0,500101100,51
2025-01-12,1,500101100,44
2025-01-12,2,500101100,28
2025-01-12,3,500101100,15
2025-01-12,4,500101100,13
2025-01-12,5,500101100,42
2025-01-12,6,500101100,90
2025-01-12,7,500101100,321
2025-01-12,8,500101100,388
2025-01-12,9,500101100,337
2025-01-12,10,500101100,205
2025-01-12,11,500101100,198
2025-01-12,12,500101100,268
2025-01-12,13,500101100,295
2025-01-12,14,500101100,147
2025-01-12,15,500101100,185
2025-01-12,16,500101100,308
2025-01-12,17,500101100,448
2025-01-12,18,500101100,464
2025-01-12,19,500101100,296
2025-01-12,20,500101100,290
2025-01-12,21,500101100,154
2025-01-12,22,500101100,127
2025-01-12,23,500101100,96
2025-01-19,0,500101100,53
2025-01-19,1,500101100,42
2025-01-19,2,500101100,17
2025-01-19,3,500101100,7
2025-01-19,4,500101100,8
2025-01-19,5,500101100,34
2025-01-19,6,500101100,84
2025-01-19,7,500101100,390
2025-01-19,8,500101100,405
2025-01-19,9,500101100,270
2025-01-19,10,500101100,206
2025-01-19,11,500101100,244
2025-01-19,12,500101100,190
2025-01-19,13,500101100,225
2025-01-19,14,500101100,173
2025-01-19,15,500101100,202
2025-01-19,16,500101100,233
2025-01-19,17,500101100,374
2025-01-19,18,500101100,318
2025-01-19,19,500101100,344
2025-01-19,20,500101100,185
2025-01-19,21,500101100,112
2025-01-19,22,500101100,132
2025-01-19,23,500101100,71
2025-01-26,0,500101100,54
2025-01-26,1,500101100,41
2025-01-26,2,500101100,25
2025-01-26,3,500101100,13
2025-01-26,4,500101100,9
2025-01-26,5,500101100,45
2025-01-26,6,500101100,69
2025-01-26,7,500101100,365
2025-01-26,8,500101100,490
2025-01-26,9,500101100,265
2025-01-26,10,500101100,174
2025-01-26,11,500101100,172
2025-01-26,12,500101100,198
2025-01-26,13,500101100,230
2025-01-26,14,500101100,246
2025-01-26,15,500101100,172
2025-01-26,16,500101100,283
2025-01-26,17,500101100,355
2025-01-26,18,500101100,474
2025-01-26,19,500101100,322
2025-01-26,20,500101100,253
2025-01-26,21,500101100,136
2025-01-26,22,500101100,77
2025-01-26,23,500101100,75
2025-02-02,0,500101100,70
2025-02-02,1,500101100,46
2025-02-02,2,500101100,28
2025-02-02,3,500101100,12
2025-02-02,4,500101100,13
2025-02-02,5,500101100,48
2025-02-02,6,500101100,106
2025-02-02,7,500101100,364
2025-02-02,8,500101100,462
2025-02-02,9,500101100,247
2025-02-02,10,500101100,200
2025-02-02,11,500101100,243
2025-02-02,12,500101100,211
2025-02-02,13,500101100,252
2025-02-02,14,500101100,142
2025-02-02,15,500101100,181
2025-02-02,16,500101100,320
2025-02-02,17,500101100,570
2025-02-02,18,500101100,578
2025-02-02,19,500101100,397
2025-02-02,20,500101100,199
2025-02-02,21,500101100,175
2025-02-02,22,500101100,121
2025-02-02,23,500101100,85
2025-02-09,0,500101100,64
2025-02-09,1,500101100,46
2025-02-09,2,500101100,19
2025-02-09,3,500101100,10
2025-02-09,4,500101100,12
2025-02-09,5,500101100,39
2025-02-09,6,500101100,90
2025-02-09,7,500101100,275
2025-02-09,8,500101100,413
2025-02-09,9,500101100,183
2025-02-09,10,500101100,169
2025-02-09,11,500101100,282
2025-02-09,12,500101100,221
2025-02-09,13,500101100,282
2025-02-09,14,500101100,245
2025-02-09,15,500101100,156
2025-02-09,16,500101100,243
2025-02-09,17,500101100,395
2025-02-09,18,500101100,499
2025-02-09,19,500101100,266
2025-02-09,20,500101100,216
2025-02-09,21,500101100,130
2025-02-09,22,500101100,130
2025-02-09,23,500101100,58
2025-02-16,0,500101100,57
2025-02-16,1,500101100,39
2025-02-16,2,500101100,30
2025-02-16,3,500101100,12
2025-02-16,4,500101100,9
2025-02-16,5,500101100,46
2025-02-16,6,500101100,88
2025-02-16,7,500101100,241
2025-02-16,8,500101100,368
2025-02-16,9,500101100,232
2025-02-16,10,500101100,144
2025-02-16,11,500101100,225
2025-02-16,12,500101100,225
2025-02-16,13,500101100,179
2025-02-16,14,500101100,162
2025-02-16,15,500101100,205
2025-02-16,16,500101100,297
2025-02-16,17,500101100,429
2025-02-16,18,500101100,440
2025-02-16,19,500101100,308
2025-02-16,20,500101100,250
2025-02-16,21,500101100,174
2025-02-16,22,500101100,101
2025-02-16,23,500101100,56
2025-02-23,0,500101100,81
2025-02-23,1,500101100,41
2025-02-23,2,500101100,19
2025-02-23,3,500101100,13
2025-02-23,4,500101100,17
2025-02-23,5,500101100,30
2025-02-23,6,500101100,69
2025-02-23,7,500101100,316
2025-02-23,8,500101100,401
2025-02-23,9,500101100,274
2025-02-23,10,500101100,176
2025-02-23,11,500101100,291
2025-02-23,12,500101100,290
2025-02-23,13,500101100,218
2025-02-23,14,500101100,151
2025-02-23,15,500101100,168
2025-02-23,16,500101100,272
2025-02-23,17,500101100,535
2025-02-23,18,500101100,355
2025-02-23,19,500101100,286
2025-02-23,20,500101100,230
2025-02-23,21,500101100,172
2025-02-23,22,500101100,141
2025-02-23,23,500101100,61
2025-03-02,0,500101100,47
2025-03-02,1,500101100,48
2025-03-02,2,500101100,23
2025-03-02,3,500101100,16
2025-03-02,4,500101100,13
2025-03-02,5,500101100,43
2025-03-02,6,500101100,89
2025-03-02,7,500101100,290
2025-03-02,8,500101100,329
2025-03-02,9,500101100,329
2025-03-02,10,500101100,182
2025-03-02,11,500101100,175
2025-03-02,12,500101100,260
2025-03-02,13,500101100,224
2025-03-02,14,500101100,214
2025-03-02,15,500101100,252
2025-03-02,16,500101100,257
2025-03-02,17,500101100,504
2025-03-02,18,500101100,507
2025-03-02,19,500101100,310
2025-03-02,20,500101100,239
2025-03-02,21,500101100,146
2025-03-02,22,500101100,128
2025-03-02,23,500101100,69
2025-03-09,0,500101100,57
2025-03-09,1,500101100,39
2025-03-09,2,500101100,26
2025-03-09,3,500101100,10
2025-03-09,4,500101100,15
2025-03-09,5,500101100,39
2025-03-09,6,500101100,95
2025-03-09,7,500101100,239
2025-03-09,8,500101100,495
2025-03-09,9,500101100,275
2025-03-09,10,500101100,177
2025-03-09,11,500101100,239
2025-03-09,12,500101100,216
2025-03-09,13,500101100,191
2025-03-09,14,500101100,206
2025-03-09,15,500101100,244
2025-03-09,16,500101100,255
2025-03-09,17,500101100,567
2025-03-09,18,500101100,496
2025-03-09,19,500101100,252
2025-03-09,20,500101100,227
2025-03-09,21,500101100,165
2025-03-09,22,500101100,118
2025-03-09,23,500101100,57
2025-03-16,0,500101100,54
2025-03-16,1,500101100,32
2025-03-16,2,500101100,24
2025-03-16,3,500101100,23
2025-03-16,4,500101100,12
2025-03-16,5,500101100,36
2025-03-16,6,500101100,111
2025-03-16,7,500101100,322
2025-03-16,8,500101100,488
2025-03-16,9,500101100,241
2025-03-16,10,500101100,231
2025-03-16,11,500101100,237
2025-03-16,12,500101100,334
2025-03-16,13,500101100,158
2025-03-16,14,500101100,157
2025-03-16,15,500101100,157
2025-03-16,16,500101100,231
2025-03-16,17,500101100,409
2025-03-16,18,500101100,370
2025-03-16,19,500101100,327
2025-03-16,20,500101100,158
2025-03-16,21,500101100,201
2025-03-16,22,500101100,115
2025-03-16,23,500101100,70
2025-03-23,0,500101100,49
2025-03-23,1,500101100,31
2025-03-23,2,500101100,15
2025-03-23,3,500101100,24
2025-03-23,4,500101100,15
2025-03-23,5,500101100,28
2025-03-23,6,500101100,134
2025-03-23,7,500101100,327
2025-03-23,8,500101100,475
2025-03-23,9,500101100,263
2025-03-23,10,500101100,128
2025-03-23,11,500101100,279
2025-03-23,12,500101100,253
2025-03-23,13,500101100,286
2025-03-23,14,500101100,181
2025-03-23,15,500101100,174
2025-03-23,16,500101100,321
2025-03-23,17,500101100,429
2025-03-23,18,500101100,467
2025-03-23,19,500101100,239
2025-03-23,20,500101100,250
2025-03-23,21,500101100,130
2025-03-23,22,500101100,130
2025-03-23,23,500101100,55
2025-03-30,0,500101100,62
2025-03-30,1,500101100,40
2025-03-30,2,500101100,34
2025-03-30,3,500101100,18
2025-03-30,4,500101100,19
2025-03-30,5,500101100,33
2025-03-30,6,500101100,84
2025-03-30,7,500101100,330
2025-03-30,8,500101100,366
2025-03-30,9,500101100,261
2025-03-30,10,500101100,221
2025-03-30,11,500101100,252
2025-03-30,12,500101100,339
2025-03-30,13,500101100,261
2025-03-30,14,500101100,150
2025-03-30,15,500101100,143
2025-03-30,16,500101100,205
2025-03-30,17,500101100,586
2025-03-30,18,500101100,315
2025-03-30,19,500101100,312
2025-03-30,20,500101100,217
2025-03-30,21,500101100,163
2025-03-30,22,500101100,121
2025-03-30,23,500101100,71
2025-04-06,0,500101100,48
2025-04-06,1,500101100,34
2025-04-06,2,500101100,28
2025-04-06,3,500101100,8
2025-04-06,4,500101100,8
2025-04-06,5,500101100,35
2025-04-06,6,500101100,104
2025-04-06,7,500101100,320
2025-04-06,8,500101100,431
2025-04-06,9,500101100,217
2025-04-06,10,500101100,167
2025-04-06,11,500101100,273
2025-04-06,12,500101100,287
2025-04-06,13,500101100,211
2025-04-06,14,500101100,146
2025-04-06,15,500101100,257
2025-04-06,16,500101100,306
2025-04-06,17,500101100,521
2025-04-06,18,500101100,345
2025-04-06,19,500101100,261
2025-04-06,20,500101100,276
2025-04-06,21,500101100,138
2025-04-06,22,500101100,112
2025-04-06,23,500101100,95
2025-04-13,0,500101100,50
2025-04-13,1,500101100,35
2025-04-13,2,500101100,35
2025-04-13,3,500101100,17
2025-04-13,4,500101100,12
2025-04-13,5,500101100,46
2025-04-13,6,500101100,84
2025-04-13,7,500101100,282
2025-04-13,8,500101100,451
2025-04-13,9,500101100,290
2025-04-13,10,500101100,236
2025-04-13,11,500101100,232
2025-04-13,12,500101100,263
2025-04-13,13,500101100,232
2025-04-13,14,500101100,155
2025-04-13,15,500101100,235
2025-04-13,16,500101100,241
2025-04-13,17,500101100,345
2025-04-13,18,500101100,529
2025-04-13,19,500101100,300
2025-04-13,20,500101100,186
2025-04-13,21,500101100,146
2025-04-13,22,500101100,148
2025-04-13,23,500101100,68
2025-04-20,0,500101100,72
2025-04-20,1,500101100,36
2025-04-20,2,500101100,17
2025-04-20,3,500101100,11
2025-04-20,4,500101100,10
2025-04-20,5,500101100,47
2025-04-20,6,500101100,91
2025-04-20,7,500101100,285
2025-04-20,8,500101100,455
2025-04-20,9,500101100,212
2025-04-20,10,500101100,173
2025-04-20,11,500101100,194
2025-04-20,12,500101100,255
2025-04-20,13,500101100,243
2025-04-20,14,500101100,199
2025-04-20,15,500101100,181
2025-04-20,16,500101100,207
2025-04-20,17,500101100,372
2025-04-20,18,500101100,416
2025-04-20,19,500101100,264
2025-04-20,20,500101100,250
2025-04-20,21,500101100,144
2025-04-20,22,500101100,125
2025-04-20,23,500101100,91
2025-04-27,0,500101100,54
2025-04-27,1,500101100,40
2025-04-27,2,500101100,27
2025-04-27,3,500101100,4
2025-04-27,4,500101100,10
2025-04-27,5,500101100,28
2025-04-27,6,500101100,104
2025-04-27,7,500101100,218
2025-04-27,8,500101100,494
2025-04-27,9,500101100,292
2025-04-27,10,500101100,134
2025-04-27,11,500101100,252
2025-04-27,12,500101100,262
2025-04-27,13,500101100,172
2025-04-27,14,500101100,143
2025-04-27,15,500101100,231
2025-04-27,16,500101100,293
2025-04-27,17,500101100,347
2025-04-27,18,500101100,403
2025-04-27,19,500101100,226
2025-04-27,20,500101100,192
2025-04-27,21,500101100,152
2025-04-27,22,500101100,133
2025-04-27,23,500101100,64
2025-05-04,0,500101100,82
2025-05-04,1,500101100,39
2025-05-04,2,500101100,26
2025-05-04,3,500101100,12
2025-05-04,4,500101100,12
2025-05-04,5,500101100,31
2025-05-04,6,500101100,84
2025-05-04,7,500101100,282
2025-05-04,8,500101100,478
2025-05-04,9,500101100,306
2025-05-04,10,500101100,137
2025-05-04,11,500101100,174
2025-05-04,12,500101100,325
2025-05-04,13,500101100,261
2025-05-04,14,500101100,177
2025-05-04,15,500101100,266
2025-05-04,16,500101100,225
2025-05-04,17,500101100,422
2025-05-04,18,500101100,533
2025-05-04,19,500101100,351
2025-05-04,20,500101100,232
2025-05-04,21,500101100,140
2025-05-04,22,500101100,108
2025-05-04,23,500101100,56
2025-05-11,0,500101100,51
2025-05-11,1,500101100,29
2025-05-11,2,500101100,15
2025-05-11,3,500101100,8
2025-05-11,4,500101100,19
2025-05-11,5,500101100,34
2025-05-11,6,500101100,86
2025-05-11,7,500101100,232
2025-05-11,8,500101100,396
2025-05-11,9,500101100,217
2025-05-11,10,500101100,208
2025-05-11,11,500101100,195
2025-05-11,12,500101100,295
2025-05-11,13,500101100,182
2025-05-11,14,500101100,170
2025-05-11,15,500101100,161
2025-05-11,16,500101100,251
2025-05-11,17,500101100,498
2025-05-11,18,500101100,435
2025-05-11,19,500101100,334
2025-05-11,20,500101100,200
2025-05-11,21,500101100,139
2025-05-11,22,500101100,130
2025-05-11,23,500101100,74
2025-05-18,0,500101100,55
2025-05-18,1,500101100,38
2025-05-18,2,500101100,29
2025-05-18,3,500101100,9
2025-05-18,4,500101100,13
2025-05-18,5,500101100,38
2025-05-18,6,500101100,120
2025-05-18,7,500101100,255
2025-05-18,8,500101100,392
2025-05-18,9,500101100,224
2025-05-18,10,500101100,145
2025-05-18,11,500101100,169
2025-05-18,12,500101100,234
2025-05-18,13,500101100,160
2025-05-18,14,500101100,210
2025-05-18,15,500101100,237
2025-05-18,16,500101100,195
2025-05-18,17,500101100,417
2025-05-18,18,500101100,512
2025-05-18,19,500101100,334
2025-05-18,20,500101100,190
2025-05-18,21,500101100,180
2025-05-18,22,500101100,117
2025-05-18,23,500101100,90
2025-05-25,0,500101100,47
2025-05-25,1,500101100,23
2025-05-25,2,500101100,14
2025-05-25,3,500101100,13
2025-05-25,4,500101100,11
2025-05-25,5,500101100,38
2025-05-25,6,500101100,110
2025-05-25,7,500101100,301
2025-05-25,8,500101100,520
2025-05-25,9,500101100,200
2025-05-25,10,500101100,149
2025-05-25,11,500101100,237
2025-05-25,12,500101100,351
2025-05-25,13,500101100,266
2025-05-25,14,500101100,168
2025-05-25,15,500101100,144
2025-05-25,16,500101100,311
2025-05-25,17,500101100,333
2025-05-25,18,500101100,447
2025-05-25,19,500101100,383
2025-05-25,20,500101100,197
2025-05-25,21,500101100,152
2025-05-25,22,500101100,92
2025-05-25,23,500101100,75
2023-01-01,0,500101144,50
2023-01-01,1,500101144,47
2023-01-01,2,500101144,35
2023-01-01,3,500101144,16
2023-01-01,4,500101144,13
2023-01-01,5,500101144,38
2023-01-01,6,500101144,90
2023-01-01,7,500101144,374
2023-01-01,8,500101144,413
2023-01-01,9,500101144,227
2023-01-01,10,500101144,195
2023-01-01,11,500101144,278
2023-01-01,12,500101144,292
2023-01-01,13,500101144,273
2023-01-01,14,500101144,217
2023-01-01,15,500101144,275
2023-01-01,16,500101144,235
2023-01-01,17,500101144,501
2023-01-01,18,500101144,382
2023-01-01,19,500101144,255
2023-01-01,20,500101144,240
2023-01-01,21,500101144,137
2023-01-01,22,500101144,85
2023-01-01,23,500101144,74
2023-01-08,0,500101144,53
2023-01-08,1,500101144,25
2023-01-08,2,500101144,31
2023-01-08,3,500101144,3
2023-01-08,4,500101144,10
2023-01-08,5,500101144,33
2023-01-08,6,500101144,110
2023-01-08,7,500101144,367
2023-01-08,8,500101144,328
2023-01-08,9,500101144,264
2023-01-08,10,500101144,222
2023-01-08,11,500101144,179
2023-01-08,12,500101144,242
2023-01-08,13,500101144,170
2023-01-08,14,500101144,168
2023-01-08,15,500101144,137
2023-01-08,16,500101144,340
2023-01-08,17,500101144,543
2023-01-08,18,500101144,457
2023-01-08,19,500101144,313
2023-01-08,20,500101144,247
2023-01-08,21,500101144,150
2023-01-08,22,500101144,159
2023-01-08,23,500101144,78
2023-01-15,0,500101144,49
2023-01-15,1,500101144,41
2023-01-15,2,500101144,22
2023-01-15,3,500101144,8
2023-01-15,4,500101144,14
2023-01-15,5,500101144,35
2023-01-15,6,500101144,61
2023-01-15,7,500101144,246
2023-01-15,8,500101144,399
2023-01-15,9,500101144,293
2023-01-15,10,500101144,193
2023-01-15,11,500101144,165
2023-01-15,12,500101144,281
2023-01-15,13,500101144,232
2023-01-15,14,500101144,222
2023-01-15,15,500101144,202
2023-01-15,16,500101144,279
2023-01-15,17,500101144,465
2023-01-15,18,500101144,361
2023-01-15,19,500101144,278
2023-01-15,20,500101144,191
2023-01-15,21,500101144,161
2023-01-15,22,500101144,102
2023-01-15,23,500101144,73
2023-01-22,0,500101144,83
2023-01-22,1,500101144,21
2023-01-22,2,500101144,25
2023-01-22,3,500101144,9
2023-01-22,4,500101144,5
2023-01-22,5,500101144,26
2023-01-22,6,500101144,77
2023-01-22,7,500101144,350
2023-01-22,8,500101144,325
2023-01-22,9,500101144,206
2023-01-22,10,500101144,162
2023-01-22,11,500101144,195
2023-01-22,12,500101144,239
2023-01-22,13,500101144,204
2023-01-22,14,500101144,146
2023-01-22,15,500101144,206
2023-01-22,16,500101144,319
2023-01-22,17,500101144,547
2023-01-22,18,500101144,424
2023-01-22,19,500101144,379
2023-01-22,20,500101144,261
2023-01-22,21,500101144,127
2023-01-22,22,500101144,110
2023-01-22,23,500101144,81
2023-01-29,0,500101144,72
2023-01-29,1,500101144,42
2023-01-29,2,500101144,25
2023-01-29,3,500101144,9
2023-01-29,4,500101144,15
2023-01-29,5,500101144,41
2023-01-29,6,500101144,101
2023-01-29,7,500101144,346
2023-01-29,8,500101144,319
2023-01-29,9,500101144,255
2023-01-29,10,500101144,176
2023-01-29,11,500101144,219
2023-01-29,12,500101144,201
2023-01-29,13,500101144,256
2023-01-29,14,500101144,217
2023-01-29,15,500101144,199
2023-01-29,16,500101144,305
2023-01-29,17,500101144,401
2023-01-29,18,500101144,347
2023-01-29,19,500101144,269
2023-01-29,20,500101144,233
2023-01-29,21,500101144,126
2023-01-29,22,500101144,101
2023-01-29,23,500101144,69
2023-02-05,0,500101144,63
2023-02-05,1,500101144,26
2023-02-05,2,500101144,26
2023-02-05,3,500101144,11
2023-02-05,4,500101144,5
2023-02-05,5,500101144,36
2023-02-05,6,500101144,107
2023-02-05,7,500101144,388
2023-02-05,8,500101144,522
2023-02-05,9,500101144,267
2023-02-05,10,500101144,202
2023-02-05,11,500101144,242
2023-02-05,12,500101144,337
2023-02-05,13,500101144,220
2023-02-05,14,500101144,180
2023-02-05,15,500101144,193
2023-02-05,16,500101144,216
2023-02-05,17,500101144,445
2023-02-05,18,500101144,569
2023-02-05,19,500101144,242
2023-02-05,20,500101144,276
2023-02-05,21,500101144,110
2023-02-05,22,500101144,134
2023-02-05,23,500101144,53
2023-02-12,0,500101144,53
2023-02-12,1,500101144,31
2023-02-12,2,500101144,23
2023-02-12,3,500101144,15
2023-02-12,4,500101144,19
2023-02-12,5,500101144,39
2023-02-12,6,500101144,107
2023-02-12,7,500101144,261
2023-02-12,8,500101144,310
2023-02-12,9,500101144,194
2023-02-12,10,500101144,224
2023-02-12,11,500101144,210
2023-02-12,12,500101144,333
2023-02-12,13,500101144,276
2023-02-12,14,500101144,146
2023-02-12,15,500101144,237
2023-02-12,16,500101144,259
2023-02-12,17,500101144,467
2023-02-12,18,500101144,538
2023-02-12,19,500101144,313
2023-02-12,20,500101144,205
2023-02-12,21,500101144,139
2023-02-12,22,500101144,97
2023-02-12,23,500101144,106
2023-02-19,0,500101144,60
2023-02-19,1,500101144,30
2023-02-19,2,500101144,27
2023-02-19,3,500101144,15
2023-02-19,4,500101144,11
2023-02-19,5,500101144,32
2023-02-19,6,500101144,101
2023-02-19,7,500101144,345
2023-02-19,8,500101144,508
2023-02-19,9,500101144,329
2023-02-19,10,500101144,197
2023-02-19,11,500101144,181
2023-02-19,12,500101144,215
2023-02-19,13,500101144,253
2023-02-19,14,500101144,135
2023-02-19,15,500101144,205
2023-02-19,16,500101144,239
2023-02-19,17,500101144,462
2023-02-19,18,500101144,445
2023-02-19,19,500101144,273
2023-02-19,20,500101144,272
2023-02-19,21,500101144,156
2023-02-19,22,500101144,105
2023-02-19,23,500101144,95
2023-02-26,0,500101144,79
2023-02-26,1,500101144,37
2023-02-26,2,500101144,24
2023-02-26,3,500101144,20
2023-02-26,4,500101144,10
2023-02-26,5,500101144,34
2023-02-26,6,500101144,110
2023-02-26,7,500101144,280
2023-02-26,8,500101144,517
2023-02-26,9,500101144,196
2023-02-26,10,500101144,167
2023-02-26,11,500101144,169
2023-02-26,12,500101144,333
2023-02-26,13,500101144,166
2023-02-26,14,500101144,181
2023-02-26,15,500101144,163
2023-02-26,16,500101144,221
2023-02-26,17,500101144,430
2023-02-26,18,500101144,314
2023-02-26,19,500101144,309
2023-02-26,20,500101144,183
2023-02-26,21,500101144,170
2023-02-26,22,500101144,123
2023-02-26,23,500101144,74
2023-03-05,0,500101144,37
2023-03-05,1,500101144,42
2023-03-05,2,500101144,16
2023-03-05,3,500101144,11
2023-03-05,4,500101144,12
2023-03-05,5,500101144,27
2023-03-05,6,500101144,113
2023-03-05,7,500101144,317
2023-03-05,8,500101144,377
2023-03-05,9,500101144,209
2023-03-05,10,500101144,141
2023-03-05,11,500101144,255
2023-03-05,12,500101144,267
2023-03-05,13,500101144,184
2023-03-05,14,500101144,216
2023-03-05,15,500101144,277
2023-03-05,16,500101144,274
2023-03-05,17,500101144,352
2023-03-05,18,500101144,439
2023-03-05,19,500101144,336
2023-03-05,20,500101144,177
2023-03-05,21,500101144,140
2023-03-05,22,500101144,127
2023-03-05,23,500101144,104
2023-03-12,0,500101144,47
2023-03-12,1,500101144,43
2023-03-12,2,500101144,27
2023-03-12,3,500101144,11
2023-03-12,4,500101144,15
2023-03-12,5,500101144,36
2023-03-12,6,500101144,87
2023-03-12,7,500101144,277
2023-03-12,8,500101144,345
2023-03-12,9,500101144,184
2023-03-12,10,500101144,212
2023-03-12,11,500101144,157
2023-03-12,12,500101144,306
2023-03-12,13,500101144,241
2023-03-12,14,500101144,172
2023-03-12,15,500101144,169
2023-03-12,16,500101144,216
2023-03-12,17,500101144,367
2023-03-12,18,500101144,399
2023-03-12,19,500101144,349
2023-03-12,20,500101144,252
2023-03-12,21,500101144,126
2023-03-12,22,500101144,136
2023-03-12,23,500101144,67
2023-03-19,0,500101144,65
2023-03-19,1,500101144,34
2023-03-19,2,500101144,28
2023-03-19,3,500101144,12
2023-03-19,4,500101144,14
2023-03-19,5,500101144,33
2023-03-19,6,500101144,143
2023-03-19,7,500101144,305
2023-03-19,8,500101144,368
2023-03-19,9,500101144,235
2023-03-19,10,500101144,165
2023-03-19,11,500101144,256
2023-03-19,12,500101144,311
2023-03-19,13,500101144,270
